"MolForm","cs.flag.emergent_overlap","Mass","Mean","Median","SD","SED_Mean","SED_Median","SED_SD","SW_Mean","SW_Median","SW_SD","info"
"C32H24O20","Global satellite","727.078601",4,4,0.816496580927726,3,3,NA,4.33333333333333,4,0.577350269189626,FALSE
"C32H28O15",NA,"651.135386",2.5,2.5,0.707106781186548,NA,NA,NA,2.5,2.5,0.707106781186548,FALSE
"C32H28O18","Global satellite","699.120581",2.375,2.5,1.40788595317336,1,1,NA,2.57142857142857,3,1.39727626201154,FALSE
"C32H30O14N4",NA,"693.168829",1,1,0,NA,NA,NA,1,1,0,FALSE
"C32H32O16","Sed Sat - Water Inbetween","671.161532",2.51724137931034,3,1.29891959652112,1,1,NA,2.57142857142857,3,1.28894362226424,FALSE
"C32H32O20",NA,"735.141244",4.55555555555556,5,1.66666666666667,NA,NA,NA,4.55555555555556,5,1.66666666666667,FALSE
"C32H32O22",NA,"767.131366",7,7,NA,NA,NA,NA,7,7,NA,FALSE
"C32H33O13N2SP",NA,"715.136785",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C32H36O10",NA,"579.223487",11,11,NA,NA,NA,NA,11,11,NA,FALSE
"C32H36O15",NA,"659.197939",5.42105263157895,5,1.91200445192528,NA,NA,NA,5.42105263157895,5,1.91200445192528,FALSE
"C32H36O16",NA,"675.193045",10.1475409836066,10,1.55816201097929,NA,NA,NA,10.1475409836066,10,1.55816201097929,FALSE
"C32H36O17",NA,"691.187714",4.91836734693878,5,1.52529689314733,NA,NA,NA,4.91836734693878,5,1.52529689314733,FALSE
"C32H36O5S",NA,"531.220907",5,5,NA,5,5,NA,NA,NA,NA,FALSE
"C32H36O6S",NA,"547.216009",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C32H38O12",NA,"613.229186",5.27272727272727,5,1.69542291905556,NA,NA,NA,5.27272727272727,5,1.69542291905556,FALSE
"C32H38O14S2",NA,"709.162838",1.7,1,0.948683298050514,NA,NA,NA,1.7,1,0.948683298050514,FALSE
"C32H39O5N2S2P",NA,"625.196656",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C32H42O12",NA,"617.260791",1.57142857142857,1,0.786795792469443,NA,NA,NA,1.57142857142857,1,0.786795792469443,FALSE
"C32H42O26",NA,"841.189075",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C32H42O6S2",NA,"585.234644",6.48387096774194,6,2.11141291938101,NA,NA,NA,6.48387096774194,6,2.11141291938101,FALSE
"C32H42O7N2S2",NA,"629.236067",1,1,0,NA,NA,NA,1,1,0,FALSE
"C32H44O16",NA,"683.255916",1.59259259259259,1,0.693888666488711,NA,NA,NA,1.59259259259259,1,0.693888666488711,FALSE
"C32H44O16N2S2",NA,"775.206051",1.5,1.5,0.577350269189626,NA,NA,NA,1.5,1.5,0.577350269189626,FALSE
"C32H44O8S",NA,"587.268086",1.09090909090909,1,0.301511344577764,1.09090909090909,1,0.301511344577764,NA,NA,NA,FALSE
"C32H44O9",NA,"571.291121",7,7,NA,NA,NA,NA,7,7,NA,FALSE
"C32H46O12",NA,"621.292142",3.83333333333333,4.5,1.60208197875972,NA,NA,NA,3.83333333333333,4.5,1.60208197875972,FALSE
"C32H47O11P",NA,"637.278289",1,1,0,NA,NA,NA,1,1,0,FALSE
"C32H48O6NP",NA,"572.314826",2.66666666666667,3,0.577350269189626,2.66666666666667,3,0.577350269189626,NA,NA,NA,FALSE
"C32H49O5SP",NA,"575.296784",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C32H51O15S2P",NA,"769.233431",1.33333333333333,1,0.577350269189626,NA,NA,NA,1.33333333333333,1,0.577350269189626,FALSE
"C32H52O11S",NA,"643.315504",1,1,0,NA,NA,NA,1,1,0,FALSE
"C32H53O15P",NA,"707.305215",6,6,NA,6,6,NA,NA,NA,NA,FALSE
"C32H53O15S2P",NA,"771.249391",1,1,0,NA,NA,NA,1,1,0,FALSE
"C32H54O12",NA,"629.354316",3.15789473684211,3,1.38496521796425,3.15789473684211,3,1.38496521796425,NA,NA,NA,FALSE
"C32H54O8S2",NA,"629.318528",2,2,1.4142135623731,2,2,1.4142135623731,NA,NA,NA,FALSE
"C32H55O8S2P",NA,"661.300624",1,1,0,1,1,0,NA,NA,NA,FALSE
"C32H56O12",NA,"631.370292",3,3,1.4142135623731,3,3,1.4142135623731,NA,NA,NA,FALSE
"C32H57O19S2P",NA,"839.260344",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C32H58O9",NA,"585.401244",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C32H64O7S",NA,"591.430156",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C33H28O16",NA,"679.130548",13,13,NA,NA,NA,NA,13,13,NA,FALSE
"C33H32O16","Global satellite","683.161681",6.88235294117647,7,1.65387246111877,8,8,NA,6.8125,7,1.6820126832657,FALSE
"C33H34O11NP",NA,"650.179853",1.5,1,0.836660026534076,NA,NA,NA,1.5,1,0.836660026534076,FALSE
"C33H34O12N4",NA,"677.210216",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C33H34O13",NA,"637.192418",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C33H34O16",NA,"685.177355",12.7741935483871,13,1.33440816892371,NA,NA,NA,12.7741935483871,13,1.33440816892371,FALSE
"C33H34O9NP","Global satellite","618.190261",1.33333333333333,1,0.577350269189626,NA,NA,NA,1.33333333333333,1,0.577350269189626,FALSE
"C33H36O12",NA,"623.213585",2.75,2.5,0.957427107756338,NA,NA,NA,2.75,2.5,0.957427107756338,FALSE
"C33H36O14",NA,"655.203514",4.75,5,1.64710745337484,NA,NA,NA,4.75,5,1.64710745337484,FALSE
"C33H36O17","Global in-between","703.188035",9.78260869565217,11,4.34569029667202,4.26666666666667,5,2.01659779496722,12.4516129032258,12,1.96364813001073,FALSE
"C33H36O19",NA,"735.177953",8.28571428571429,8,1.85756546332813,NA,NA,NA,8.28571428571429,8,1.85756546332813,FALSE
"C33H36O6",NA,"527.244174",3,3,NA,3,3,NA,NA,NA,NA,FALSE
"C33H38O18",NA,"721.198455",6.71428571428571,8,1.92724822331886,NA,NA,NA,6.71428571428571,8,1.92724822331886,FALSE
"C33H39O11N2S2P","Sed Inbetween - Water Sat","733.166043",1.125,1,0.353553390593274,1.33333333333333,1,0.577350269189626,1,1,0,FALSE
"C33H39O16P",NA,"721.190541",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C33H40O13",NA,"643.239668",19.0769230769231,19,1.71867569769464,NA,NA,NA,19.0769230769231,19,1.71867569769464,FALSE
"C33H40O20",NA,"755.203992",5.33333333333333,6,1.15470053837925,NA,NA,NA,5.33333333333333,6,1.15470053837925,FALSE
"C33H40O23",NA,"803.189069",1.75,1,1.5,1.75,1,1.5,NA,NA,NA,FALSE
"C33H42O12",NA,"629.260248",13.12,13,1.1183077594732,NA,NA,NA,13.12,13,1.1183077594732,FALSE
"C33H42O12S2",NA,"693.204259",4,3.5,2.09529088730873,NA,NA,NA,4,3.5,2.09529088730873,FALSE
"C33H42O15",NA,"677.245322",4.78571428571429,4,1.59612626305661,NA,NA,NA,4.78571428571429,4,1.59612626305661,FALSE
"C33H43O7N",NA,"564.296792",3,3,NA,3,3,NA,NA,NA,NA,FALSE
"C33H44O17",NA,"711.250331",6,6,1.93649167310371,NA,NA,NA,6,6,1.93649167310371,FALSE
"C33H44O5S2",NA,"583.255628",2,2,0,NA,NA,NA,2,2,0,FALSE
"C33H46O11",NA,"617.296543",3.64705882352941,3,1.83511499880076,NA,NA,NA,3.64705882352941,3,1.83511499880076,FALSE
"C33H47O11P",NA,"649.278422",6,6,NA,NA,NA,NA,6,6,NA,FALSE
"C33H47O8S2P",NA,"665.238041",1.33333333333333,1,0.577350269189626,NA,NA,NA,1.33333333333333,1,0.577350269189626,FALSE
"C33H48O11",NA,"619.312162",3.57142857142857,3,2.63673679998231,NA,NA,NA,3.57142857142857,3,2.63673679998231,FALSE
"C33H48O4S2",NA,"571.291915",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C33H48O6N2S2",NA,"631.287813",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C33H50O11N2",NA,"649.334219",1,1,0,1,1,0,NA,NA,NA,FALSE
"C33H50O14N2S2",NA,"761.262882",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C33H50O5N2S2","Sed Inbetween - Water Sat","617.309133",1.3,1,0.674948557710553,1.3,1,0.674948557710553,NA,NA,NA,FALSE
"C33H51O23P",NA,"845.248711",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C33H52O11S",NA,"655.315681",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C33H52O15",NA,"687.323226",8,8,1.4142135623731,8,8,1.4142135623731,NA,NA,NA,FALSE
"C33H52O8S2","Global satellite","639.302689",4.11111111111111,3,2.14734978778752,4.75,5,2.62995563967658,3.6,3,1.81659021245849,FALSE
"C33H54O10",NA,"609.364351",7.5,7.5,2.12132034355964,7.5,7.5,2.12132034355964,NA,NA,NA,FALSE
"C33H57O14P",NA,"707.341319",8.33333333333333,9,2.08166599946613,8.33333333333333,9,2.08166599946613,NA,NA,NA,FALSE
"C33H58O5S2",NA,"597.365581",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C33H59O11P",NA,"661.372501",1.66666666666667,1,1.15470053837925,1.66666666666667,1,1.15470053837925,NA,NA,NA,FALSE
"C33H63O11P",NA,"665.403633",8,8,NA,8,8,NA,NA,NA,NA,FALSE
"C33H63O6NS",NA,"600.430508",1,1,0,1,1,0,NA,NA,NA,FALSE
"C34H28O16",NA,"691.130346",6,6,NA,NA,NA,NA,6,6,NA,FALSE
"C34H31O11N2SP",NA,"705.131285",4.5,4.5,3.27108544675922,NA,NA,NA,4.5,4.5,3.27108544675922,FALSE
"C34H32O20",NA,"759.141196",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C34H34O15",NA,"681.182508",19.1666666666667,18.5,2.13697605664328,NA,NA,NA,19.1666666666667,18.5,2.13697605664328,FALSE
"C34H34O9S",NA,"617.185075",6,6,NA,NA,NA,NA,6,6,NA,FALSE
"C34H36O15S2",NA,"747.141991",3.83333333333333,4,1.46680440124618,NA,NA,NA,3.83333333333333,4,1.46680440124618,FALSE
"C34H40O13",NA,"655.239993",3.07692307692308,3,1.3821202589704,NA,NA,NA,3.07692307692308,3,1.3821202589704,FALSE
"C34H40O13N4",NA,"711.252208",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C34H40O17",NA,"719.219041",5.48275862068965,5,1.88264042646743,NA,NA,NA,5.48275862068965,5,1.88264042646743,FALSE
"C34H42O12",NA,"641.260201",3.8,4,1.74027912375326,NA,NA,NA,3.8,4,1.74027912375326,FALSE
"C34H42O7S2",NA,"625.229581",2.66666666666667,3,0.577350269189626,NA,NA,NA,2.66666666666667,3,0.577350269189626,FALSE
"C34H44O10S",NA,"643.258043",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C34H44O11",NA,"627.281568",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C34H44O13",NA,"659.271284",3.03125,2.5,1.82251819761701,NA,NA,NA,3.03125,2.5,1.82251819761701,FALSE
"C34H44O15",NA,"691.260446",3.41304347826087,3,1.1657346173412,NA,NA,NA,3.41304347826087,3,1.1657346173412,FALSE
"C34H44O18",NA,"739.245539",6.70588235294118,7,1.57181049598675,NA,NA,NA,6.70588235294118,7,1.57181049598675,FALSE
"C34H44O19",NA,"755.240268",3,3,1.4142135623731,NA,NA,NA,3,3,1.4142135623731,FALSE
"C34H46O12",NA,"645.291886",3.23529411764706,3,1.751050105105,NA,NA,NA,3.23529411764706,3,1.751050105105,FALSE
"C34H46O14",NA,"677.281931",2.5,2,1.40942771594945,NA,NA,NA,2.5,2,1.40942771594945,FALSE
"C34H47O13P",NA,"693.268268",10,10,NA,NA,NA,NA,10,10,NA,FALSE
"C34H47O8S2P",NA,"677.237895",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C34H48O11S2",NA,"695.256316",2.5,2,1,NA,NA,NA,2.5,2,1,FALSE
"C34H48O14N2S2",NA,"771.247451",1,1,0,NA,NA,NA,1,1,0,FALSE
"C34H48O17",NA,"727.282058",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C34H48O21N2",NA,"819.267866",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C34H48O3S2",NA,"567.297423",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C34H49O13P",NA,"695.283854",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C34H50O12S2",NA,"713.266786",1.5,1.5,0.707106781186548,NA,NA,NA,1.5,1.5,0.707106781186548,FALSE
"C34H51O4N2S2P",NA,"645.295418",2.5,2.5,0.707106781186548,NA,NA,NA,2.5,2.5,0.707106781186548,FALSE
"C34H52O14",NA,"683.328552",1.5,1.5,0.707106781186548,1.5,1.5,0.707106781186548,NA,NA,NA,FALSE
"C34H54O12",NA,"653.354326",5.5,5.5,2.12132034355964,5.5,5.5,2.12132034355964,NA,NA,NA,FALSE
"C34H55O18S2P",NA,"845.249254",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C34H56O12",NA,"655.369823",2.23076923076923,2,1.48064435037847,2.23076923076923,2,1.48064435037847,NA,NA,NA,FALSE
"C34H58O13",NA,"673.380029",2.25,2,1.5,2.25,2,1.5,NA,NA,NA,FALSE
"C34H60O19N2S",NA,"831.343537",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C34H67O6NS",NA,"616.461587",1,1,0,1,1,0,NA,NA,NA,FALSE
"C34H68O6S",NA,"603.466534",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C34H69O6NS",NA,"618.477189",1.71428571428571,2,0.755928946018454,1.71428571428571,2,0.755928946018454,NA,NA,NA,FALSE
"C35H33O11N2SP",NA,"719.147039",6.66666666666667,7,2.51661147842358,NA,NA,NA,6.66666666666667,7,2.51661147842358,FALSE
"C35H38O22","Global satellite","809.178021",2,2,1.0690449676497,1.33333333333333,1,0.577350269189626,2.4,2,1.14017542509914,FALSE
"C35H42O15",NA,"701.245007",8.60869565217391,8,1.6163688382742,NA,NA,NA,8.60869565217391,8,1.6163688382742,FALSE
"C35H44O11",NA,"639.280808",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C35H44O14",NA,"687.265587",6.76923076923077,6,2.31086152152394,NA,NA,NA,6.76923076923077,6,2.31086152152394,FALSE
"C35H44O5NP",NA,"588.288682",2.72727272727273,2,1.34839972492648,2.72727272727273,2,1.34839972492648,NA,NA,NA,FALSE
"C35H46O12",NA,"657.291669",20.3076923076923,20,1.49357598761135,NA,NA,NA,20.3076923076923,20,1.49357598761135,FALSE
"C35H46O17",NA,"737.265884",4.05555555555556,4,1.76476034774338,NA,NA,NA,4.05555555555556,4,1.76476034774338,FALSE
"C35H46O9S2",NA,"673.250731",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C35H47O13P",NA,"705.268111",2,2,1.4142135623731,NA,NA,NA,2,2,1.4142135623731,FALSE
"C35H48O11",NA,"643.312109",6,6,NA,NA,NA,NA,6,6,NA,FALSE
"C35H48O9S2",NA,"675.266522",3.18181818181818,3,1.16774841624228,NA,NA,NA,3.18181818181818,3,1.16774841624228,FALSE
"C35H50O8S",NA,"629.315228",2,2,0,2,2,0,NA,NA,NA,FALSE
"C35H52O10",NA,"631.349015",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C35H52O15N2S2",NA,"803.273521",1.66666666666667,2,0.577350269189626,NA,NA,NA,1.66666666666667,2,0.577350269189626,FALSE
"C35H54O13N2S2",NA,"773.299319",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C35H56O7S","Sed Inbetween - Water Sat","619.367457",1,1,0,1,1,0,NA,NA,NA,FALSE
"C35H56O9S2",NA,"683.329011",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C35H58O14",NA,"701.375557",2.8,3,1.30384048104053,2.8,3,1.30384048104053,NA,NA,NA,FALSE
"C35H61O16S2P",NA,"831.306278",1.75,2,0.5,NA,NA,NA,1.75,2,0.5,FALSE
"C35H62O8S",NA,"641.409098",5,5,NA,5,5,NA,NA,NA,NA,FALSE
"C35H63O8NS2",NA,"688.391946",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C35H65O5P",NA,"595.449632",1,1,0,1,1,0,NA,NA,NA,FALSE
"C35H68O6NP",NA,"628.471371",3.33333333333333,3,1.52752523165195,3.33333333333333,3,1.52752523165195,NA,NA,NA,FALSE
"C35H71O6NS",NA,"632.492834",1.66666666666667,1,1.15470053837925,1.66666666666667,1,1.15470053837925,NA,NA,NA,FALSE
"C36H38O17",NA,"741.203805",2.88888888888889,3,1.16666666666667,NA,NA,NA,2.88888888888889,3,1.16666666666667,FALSE
"C36H40O25","Global satellite","871.178759",4,4,1.4142135623731,3,3,NA,5,5,NA,FALSE
"C36H42O11S2",NA,"713.209413",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C36H42O14",NA,"697.249838",3,3,1.82574185835055,NA,NA,NA,3,3,1.82574185835055,FALSE
"C36H42O9S",NA,"649.247735",3.57142857142857,3,1.90237946242268,NA,NA,NA,3.57142857142857,3,1.90237946242268,FALSE
"C36H43O15N2P",NA,"773.233013",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C36H44O11S",NA,"683.253077",1,1,0,NA,NA,NA,1,1,0,FALSE
"C36H48O15",NA,"719.291926",4,4,0.90748521297303,NA,NA,NA,4,4,0.90748521297303,FALSE
"C36H48O6S2",NA,"639.281528",4,4,NA,NA,NA,NA,4,4,NA,FALSE
"C36H50O10","Global satellite","641.333089",9.66666666666667,9,4.04145188432738,6,6,NA,11.5,11.5,3.53553390593274,FALSE
"C36H50O17",NA,"753.297837",4,4,NA,NA,NA,NA,4,4,NA,FALSE
"C36H50O8S2",NA,"673.287174",1.33333333333333,1,0.516397779494322,NA,NA,NA,1.33333333333333,1,0.516397779494322,FALSE
"C36H52O13S2",NA,"755.277456",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C36H53O11P",NA,"691.325551",6,6,NA,NA,NA,NA,6,6,NA,FALSE
"C36H56O19NP",NA,"836.311279",2,2,0,2,2,0,NA,NA,NA,FALSE
"C36H58O12",NA,"681.385324",9,9,NA,9,9,NA,NA,NA,NA,FALSE
"C36H58O13",NA,"697.380366",3.5,3.5,0.707106781186548,3.5,3.5,0.707106781186548,NA,NA,NA,FALSE
"C36H58O14",NA,"713.375425",4.5,4.5,0.707106781186548,4.5,4.5,0.707106781186548,NA,NA,NA,FALSE
"C36H58O9S2","Global satellite","697.344756",1.75,2,0.5,1.66666666666667,2,0.577350269189626,2,2,NA,FALSE
"C36H59O19S2P",NA,"889.275869",2.5,2.5,2.12132034355964,NA,NA,NA,2.5,2.5,2.12132034355964,FALSE
"C36H60O12",NA,"683.401665",2,1,1.73205080756888,2,1,1.73205080756888,NA,NA,NA,FALSE
"C36H60O14",NA,"715.391108",2,2,1,2,2,1,NA,NA,NA,FALSE
"C36H62O11",NA,"Double",7.5,7.5,0.707106781186548,7.5,7.5,0.707106781186548,0,0,0,NA
"C36H62O11",NA,"669.421913",5.5,5.5,0.707106781186548,5.5,5.5,0.707106781186548,NA,NA,NA,FALSE
"C36H62O12",NA,"685.417253",2,2,0,2,2,0,NA,NA,NA,FALSE
"C36H65O7S2P",NA,"703.383428",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C36H72O5NP",NA,"628.507472",1,1,0,1,1,0,NA,NA,NA,FALSE
"C37H38O20",NA,"801.188602",5.5,5.5,0.707106781186548,NA,NA,NA,5.5,5.5,0.707106781186548,FALSE
"C37H42O17",NA,"757.234869",11.8888888888889,12,2.02758751009941,NA,NA,NA,11.8888888888889,12,2.02758751009941,FALSE
"C37H44O9",NA,"631.291239",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C37H47O10N2SP",NA,"741.261622",5,5,NA,NA,NA,NA,5,5,NA,FALSE
"C37H48O16",NA,"747.287003",8.22222222222222,8,1.73393654662229,NA,NA,NA,8.22222222222222,8,1.73393654662229,FALSE
"C37H50O10S2",NA,"717.277088",2.76923076923077,2,1.48064435037847,NA,NA,NA,2.76923076923077,2,1.48064435037847,FALSE
"C37H51O7S2P",NA,"701.274369",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C37H52O13N2",NA,"731.339949",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C37H52O5S","Global satellite","607.346115",4,4,NA,4,4,NA,NA,NA,NA,FALSE
"C37H54O8S2",NA,"689.318463",1.25,1,0.5,NA,NA,NA,1.25,1,0.5,FALSE
"C37H60O17",NA,"775.375808",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C37H62O15",NA,"745.401408",4,4,NA,4,4,NA,NA,NA,NA,FALSE
"C37H72O4NP",NA,"624.512634",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C37H73O5NS2",NA,"674.485483",1,1,0,1,1,0,NA,NA,NA,FALSE
"C38H40O10S2",NA,"719.199285",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C38H40O20",NA,"815.204341",2,2,1,NA,NA,NA,2,2,1,FALSE
"C38H42O11","Global satellite","673.265183",1,1,0,1,1,NA,1,1,NA,FALSE
"C38H42O19",NA,"801.224723",3.6,4,1.51657508881031,NA,NA,NA,3.6,4,1.51657508881031,FALSE
"C38H48O11","Global satellite","679.312852",3.5,3.5,0.707106781186548,3,3,NA,4,4,NA,FALSE
"C38H48O17",NA,"775.282081",3,3,1,NA,NA,NA,3,3,1,FALSE
"C38H49O6S2P",NA,"695.263323",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C38H50O18",NA,"793.292715",3,3,0.816496580927726,NA,NA,NA,3,3,0.816496580927726,FALSE
"C38H52O11S2",NA,"747.287637",3,2,1.93649167310371,NA,NA,NA,3,2,1.93649167310371,FALSE
"C38H52O18",NA,"795.308034",5,5,1,NA,NA,NA,5,5,1,FALSE
"C38H53O12S2P",NA,"795.264416",1,1,0,1,1,0,NA,NA,NA,FALSE
"C38H54O10S2",NA,"733.308385",4.5,5,1.50755672288882,NA,NA,NA,4.5,5,1.50755672288882,FALSE
"C38H60O10S",NA,"707.383258",1,1,0,1,1,0,NA,NA,NA,FALSE
"C38H63O11P",NA,"725.403544",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C38H68O5N3P",NA,"676.482167",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C38H71O6N","Sed Inbetween - Water Sat","636.520864",1.90909090909091,2,0.29424494316825,1.90909090909091,2,0.29424494316825,NA,NA,NA,FALSE
"C38H78ONP",NA,"594.574915",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C39H36O14S",NA,"759.175359",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C39H38O19",NA,"809.193535",5,5,NA,NA,NA,NA,5,5,NA,FALSE
"C39H46O14S",NA,"769.253604",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C39H50O12S",NA,"741.295168",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C39H50O13",NA,"725.317583",5,5,NA,NA,NA,NA,5,5,NA,FALSE
"C39H54O15",NA,"761.339363",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C39H55O10N",NA,"696.375496",4,4,NA,4,4,NA,NA,NA,NA,FALSE
"C39H56O8S","Global satellite","683.362425",1,1,0,1,1,0,1,1,NA,FALSE
"C39H58O18S",NA,"845.326964",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C39H67O2N3S2",NA,"672.460002",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C39H72ONSP",NA,"632.500167",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C40H42O19",NA,"825.224609",4,4,NA,NA,NA,NA,4,4,NA,FALSE
"C40H48O10N4",NA,"743.329781",1.5,1.5,0.707106781186548,NA,NA,NA,1.5,1.5,0.707106781186548,FALSE
"C40H50O13",NA,"737.317724",5,5,NA,NA,NA,NA,5,5,NA,FALSE
"C40H50O20",NA,"849.281939",4,4,1.4142135623731,NA,NA,NA,4,4,1.4142135623731,FALSE
"C40H56O11S2",NA,"775.318939",4,4,NA,NA,NA,NA,4,4,NA,FALSE
"C40H59O13P",NA,"777.362149",5,5,NA,5,5,NA,NA,NA,NA,FALSE
"C40H77O2N",NA,"602.588166",1,1,0,1,1,0,NA,NA,NA,FALSE
"C41H46O9S",NA,"713.278968",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C41H48O18",NA,"827.276778",3.66666666666667,4,0.577350269189626,NA,NA,NA,3.66666666666667,4,0.577350269189626,FALSE
"C41H50O11S",NA,"749.300151",1,1,0,NA,NA,NA,1,1,0,FALSE
"C41H50O13S2",NA,"813.262012",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C41H53O14N2P",NA,"827.316286",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C41H56O10S",NA,"739.352152",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C41H61O4NS2",NA,"694.396552",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C41H73O8N",NA,"706.526433",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C41H80O12S",NA,"795.530079",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C42H47O12N2SP",NA,"833.251581",2,2,1,NA,NA,NA,2,2,1,FALSE
"C42H52O20",NA,"875.298225",2,2,0,NA,NA,NA,2,2,0,FALSE
"C42H61O7N3S",NA,"750.415694",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C42H61O7NS",NA,"722.409469",4,4,NA,4,4,NA,NA,NA,NA,FALSE
"C42H63O11NS",NA,"788.404907",1,1,0,1,1,0,NA,NA,NA,FALSE
"C43H46O12S",NA,"785.263619",2.5,2.5,2.12132034355964,NA,NA,NA,2.5,2.5,2.12132034355964,FALSE
"C43H61O6N3S",NA,"746.420822",1,1,0,1,1,0,NA,NA,NA,FALSE
"C43H63O10N",NA,"752.438367",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C44H59O15N2P",NA,"885.358202",1,1,0,NA,NA,NA,1,1,0,FALSE
"C44H65O7NS",NA,"750.441028",3,3,NA,3,3,NA,NA,NA,NA,FALSE
"C45H59O10N3",NA,"800.412862",1.02777777777778,1,0.166666666666667,1.02777777777778,1,0.166666666666667,NA,NA,NA,FALSE
"C45H59O8N2P",NA,"785.393465",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C46H73O5S2P",NA,"799.456315",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C46H75O3N3S2",NA,"780.517951",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C46H84O13NP",NA,"888.560923",1.5,1.5,0.707106781186548,1.5,1.5,0.707106781186548,NA,NA,NA,FALSE
"C47H70O5",NA,"713.515054",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C48H56O12S",NA,"855.341997",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C49H81O3SP",NA,"779.557294",1,1,0,1,1,0,NA,NA,NA,FALSE
"C50H99O4N3S",NA,"836.728095",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C53H105ON3S",NA,"830.790493",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C5H4O4N4S","Sed Inbetween - Water Sat","214.988126",1.15789473684211,1,0.501459857121279,1.16666666666667,1,0.514495755427527,1,1,NA,FALSE
"C5H5O6N3",NA,"202.010534",1.11111111111111,1,0.333333333333333,1.11111111111111,1,0.333333333333333,NA,NA,NA,FALSE
"C7H10O5N2S",NA,"233.023731",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C7H10O6S",NA,"221.012518",9.5,9.5,6.36396103067893,9.5,9.5,6.36396103067893,NA,NA,NA,FALSE
